0,"2400, 20, datenstrategie, praxis, standort, neuen, dach, funkaufklärung, behörde, regionalen"
1,"cyber, teledyne, monitors, eingebunden, straßenfahrzeugen, ausgabe, intelligenz, einsatz, heterogen, forschung"
2,"ki, 2024, 2023, edge, bürgern, gründungen, digitalisierung, pressemitteilungen, deutlich, sicherheit"
3,"23, 2022, verbatim, komplexen, deutschen, munitionsaltlasten, akteuren, online, forschungseinrichtung, organisationen"
4,"der, 07, 01, systeme, bka, munition, industriellen, dlr, öffentliche, drucksache"
