0,"betanken, alternativen, exchange, ziel, 25, hohe, anstrengungen, scheideweg, fit, lng"
1,"notwendige, 22, geladenen, schiffstypen, klimaneutral, rotterdam, nov, klimaschonende, kosten, krems"
2,"working, elektrischer, schwefelverbindungen, bratfett, preissteigerungen, 2023, jul, mitte, oct, möglich"
3,"12, 15, mobility, talk, schiffe, antriebsarten, isl, regenerativen, 16, schweröl"
4,"13, co2, ziele, aktuell, volle, schiffskraftstoffe, sogenannten, stark, politik, technisch"
